"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"6 mars 2025 23:44:07 UTC","24390411322","Commande","408-1410738-2093169","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Annecy Le Vieux","","74940","MarketplaceFacilitator","55,41","11,08","0","0","0","0","-5,54","-1,11","-9,97","-7,78","-9,67","-0,35","0","32,07"
"7 mars 2025 03:38:35 UTC","24402114072","Frais de stock Expédié par Amazon","","","Frais de stockage FBA","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-82,18","-82,18"
"7 mars 2025 08:19:22 UTC","24402114072","Commande","402-2860990-7395542","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Bernard","","21700","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"7 mars 2025 17:59:28 UTC","24402114072","Commande","402-1219484-7121918","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","LUCQ DE BEARN","","64360","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"7 mars 2025 20:50:03 UTC","24402114072","Commande","405-1964784-3993943","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Esperaza","","11260","MarketplaceFacilitator","15,82","3,17","0","0","0","0","0","0","-3,17","-2,47","-8,55","-0,22","0","4,58"
"7 mars 2025 21:49:52 UTC","24402114072","Commande","404-7812114-0992310","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Petit-Bourg","Guadeloupe","","","24,99","0","14,81","0","0","0","-3,50","0","0","-2,79","-18,31","-0,43","0","14,77"
"7 mars 2025 22:01:32 UTC","24402114072","Transfert","","","Sur le compte se terminant par : 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-423,78","-423,78"
"8 mars 2025 20:31:42 UTC","24402114072","Commande","402-4001203-4141936","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Champigny-sur-Marne","","94500","MarketplaceFacilitator","55,41","11,08","1,66","0,33","0","0","-1,66","-0,33","-11,08","-8,64","-9,67","-0,36","0","36,74"
"8 mars 2025 20:53:10 UTC","24402114072","Commande","405-3346327-3087563","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","ISTRES","","13800","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"8 mars 2025 20:59:11 UTC","24402114072","Commande","402-4367148-5593916","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Clohars-Fouesnant","","29950","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"8 mars 2025 21:27:57 UTC","24402114072","Commande","402-4267835-1821948","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Saint-Michel-d'Euzet","","30200","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"8 mars 2025 21:28:30 UTC","24402114072","Commande","171-0900997-7490732","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Fouesnant","","29170","MarketplaceFacilitator","22,56","4,51","0","0","0","0","-1,13","-0,22","-4,29","-3,34","-5,97","-0,19","0","11,93"
"8 mars 2025 21:40:40 UTC","24402114072","Commande","408-1276771-5674760","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","La Chaussée Saint Victor","Loir-et-Cher","41260","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"8 mars 2025 21:41:48 UTC","24402114072","Commande","403-4830302-0793956","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Issoire","","63500","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"8 mars 2025 21:57:30 UTC","24402114072","Commande","406-0175463-8133956","L7-UJO5-2Z9P","BUTIRESIN Ensemble de résine époxy, 16oz/474ml, transparent, non toxique, rapport 1:1 ; Sans danger pour les aliments et à faible odeur, sans bulle","1","amazon.fr","Amazon","Garons","","30128","MarketplaceFacilitator","14,24","2,85","0","0","0","0","0","0","-2,85","-2,22","-8,55","-0,21","0","3,26"
"8 mars 2025 21:59:14 UTC","24402114072","Commande","402-1458954-0502737","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Queven","","56530","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"8 mars 2025 22:01:25 UTC","24402114072","Commande","404-4136237-0668322","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","LES HAUTS D'ANJOU","","49330","MarketplaceFacilitator","24,99","5,00","0,83","0,17","0","0","-0,83","-0,17","-5,00","-3,90","-5,97","-0,20","0","14,92"
"8 mars 2025 22:25:29 UTC","24402114072","Commande","402-7160136-7481938","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","BOUXIERES AUX CHENES","","54770","MarketplaceFacilitator","22,56","4,51","0","0","0","0","-1,13","-0,22","-4,29","-3,34","-5,97","-0,19","0","11,93"
"9 mars 2025 00:27:01 UTC","24402114072","Commande","406-9397332-9008302","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Ruelisheim","","68270","MarketplaceFacilitator","24,99","5,00","3,32","0,67","0","0","0","0","-5,67","-3,90","-9,29","-0,27","0","14,85"
"9 mars 2025 15:50:40 UTC","24402114072","Commande","408-5635794-3061100","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Nantes","","44100","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"9 mars 2025 21:01:39 UTC","24402114072","Commande","406-2073670-1815514","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Fondettes","","37230","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"9 mars 2025 23:07:14 UTC","24402114072","Commande","404-3219511-2212353","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Mouzon","","08210","MarketplaceFacilitator","15,82","3,17","0","0","0","0","0","0","-3,17","-2,47","-8,55","-0,22","0","4,58"
"9 mars 2025 23:40:51 UTC","24402114072","Commande","171-5486704-7420347","9W-G2D2-1J3T","BUTIRESIN Ensemble de résine époxy, 32oz/948ml, transparent, non toxique, rapport 1:1 ; Sans danger pour les aliments et à faible odeur, sans bulle","1","amazon.fr","Amazon","Recquignies","","59245","MarketplaceFacilitator","22,63","4,53","0","0","0","0","-2,27","-0,45","-4,08","-3,18","-9,38","-0,25","0","7,55"
"9 mars 2025 23:50:40 UTC","24402114072","Commande","407-2770816-4222745","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Vitrolles","","13127","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"10 mars 2025 17:50:21 UTC","24414911332","Commande","407-6322749-8590716","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Thegonnec","","29410","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"10 mars 2025 20:45:52 UTC","24414911332","Commande","406-8981709-7799537","L7-UJO5-2Z9P","BUTIRESIN Ensemble de résine époxy, 16oz/474ml, transparent, non toxique, rapport 1:1 ; Sans danger pour les aliments et à faible odeur, sans bulle","1","amazon.fr","Amazon","Chef Boutonne","","79110","MarketplaceFacilitator","14,24","2,85","1,66","0,33","0","0","0","0","-3,18","-2,22","-10,22","-0,24","0","3,22"
"10 mars 2025 21:22:46 UTC","24414911332","Commande","407-8015963-6950700","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Thegonnec","","29410","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"10 mars 2025 21:35:30 UTC","24414911332","Commande","406-5897650-9664358","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Val du layon","Maine et Loire","49750","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"10 mars 2025 21:45:15 UTC","24414911332","Commande","405-7491161-8528358","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","VAUX LE PENIL","","77000","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"10 mars 2025 21:53:08 UTC","24414911332","Commande","402-5597905-7863553","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Santec","","29250","MarketplaceFacilitator","15,82","3,17","3,32","0,67","0","0","-3,32","-0,67","-3,17","-2,47","-8,55","-0,22","0","4,58"
"10 mars 2025 22:25:40 UTC","24414911332","Commande","403-8139330-3613107","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Aigrefeuille Sur Maine","","44140","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"10 mars 2025 23:00:15 UTC","24414911332","Commande","404-9175424-4801102","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Maintenon","","28130","MarketplaceFacilitator","15,82","3,17","0","0","0","0","0","0","-3,17","-2,47","-8,55","-0,22","0","4,58"
"10 mars 2025 23:06:43 UTC","24414911332","Transfert","","","Sur le compte se terminant par : 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-201,85","-201,85"
"10 mars 2025 23:32:37 UTC","24414911332","Commande","408-6510285-0061131","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","plouaret","","22420","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"11 mars 2025 18:11:44 UTC","24414911332","Commande","171-7242982-0881124","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","La chamba","","42440","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"11 mars 2025 19:16:04 UTC","24414911332","Commande","402-5931652-0451528","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Notre dame de bellecombe","","73590","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"11 mars 2025 20:42:22 UTC","24414911332","Remboursement","407-7070240-3475524","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Riez","","04500","MarketplaceFacilitator","-55,41","-11,08","0","0","0","0","5,54","1,11","9,97","6,22","0","0,16","0","-43,49"
"11 mars 2025 21:27:22 UTC","24414911332","Commande","403-5454343-5736324","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Uhart cize","","64220","MarketplaceFacilitator","24,99","5,00","1,11","0,22","0","0","-1,11","-0,22","-5,00","-3,90","-5,97","-0,20","0","14,92"
"11 mars 2025 21:36:30 UTC","24414911332","Commande","408-2297110-4133942","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","2","amazon.fr","Amazon","Rechthalten","Fribourg","17","MarketplaceFacilitator","45,12","3,66","6,47","0,52","0","0","-8,73","-0,70","-3,48","-6,02","-11,94","-0,36","0","24,54"
"11 mars 2025 21:46:57 UTC","24414911332","Commande","403-4932633-8705127","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Ecouen","","95440","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"11 mars 2025 22:10:38 UTC","24414911332","Commande","404-0628023-3117111","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Fontaine-l'Evêque","","6140","","24,57","0","0","0","0","0","0","0","0","-3,83","-5,97","-0,20","0","14,57"
"11 mars 2025 23:02:56 UTC","24414911332","Remboursement","171-7242982-0881124","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","La chamba","","42440","MarketplaceFacilitator","-24,99","-5,00","0","0","0","0","0","0","5,00","3,12","0","0,08","0","-21,79"
"11 mars 2025 23:27:30 UTC","24414911332","Commande","405-9070059-8239543","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","cast","","29150","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"11 mars 2025 23:29:14 UTC","24414911332","Commande","407-7070240-3475524","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Riez","","04500","MarketplaceFacilitator","55,41","11,08","0","0","0","0","-5,54","-1,11","-9,97","-7,78","-9,67","-0,35","0","32,07"
"11 mars 2025 23:42:58 UTC","24414911332","Commande","402-9706891-5834716","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Aix-en-Provence","","13100","MarketplaceFacilitator","24,99","5,00","0","0","0","0","-1,25","-0,25","-4,75","-3,70","-5,97","-0,19","0","13,88"
"11 mars 2025 23:48:39 UTC","24414911332","Commande","406-7216193-5777930","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Moussac","","86150","MarketplaceFacilitator","55,41","11,08","0","0","0","0","0","0","-11,08","-8,64","-9,67","-0,36","0","36,74"
"11 mars 2025 23:52:13 UTC","24414911332","Commande","403-0752073-4373902","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Jean De Luz","","64500","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"12 mars 2025 00:07:20 UTC","24414911332","Commande","402-8596378-0657941","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","neuilly en sancerre","","18250","MarketplaceFacilitator","55,41","11,08","0","0","0","0","0","0","-11,08","-8,64","-9,67","-0,36","0","36,74"
"12 mars 2025 13:47:39 UTC","24430804422","Commande","404-3091916-9557104","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","halluin","","59250","MarketplaceFacilitator","55,41","11,08","0","0","0","0","0","0","-11,08","-8,64","-9,67","-0,36","0","36,74"
"12 mars 2025 17:13:00 UTC","24430804422","Commande","407-7750029-2098737","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","PAREMPUYRE","","33290","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"12 mars 2025 18:21:51 UTC","24430804422","Commande","402-4034253-1599543","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Orange","France","84100","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"12 mars 2025 20:18:35 UTC","24430804422","Commande","402-5137663-0382755","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","la  bouilladissse","","13720","MarketplaceFacilitator","15,82","3,17","0","0","0","0","0","0","-3,17","-2,47","-8,55","-0,22","0","4,58"
"12 mars 2025 20:38:02 UTC","24430804422","Commande","405-8893603-8587516","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","liré orée d'anjou","","49530","MarketplaceFacilitator","23,74","4,75","1,66","0,33","0","0","-1,66","-0,33","-4,75","-3,70","-5,97","-0,19","0","13,88"
"12 mars 2025 20:58:36 UTC","24430804422","Commande","171-5628323-4863533","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Montriond","","74110","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"12 mars 2025 21:08:34 UTC","24430804422","Commande","406-4320694-1005956","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Le Cannet","","06110","MarketplaceFacilitator","55,41","11,08","0","0","0","0","-5,54","-1,11","-19,94","-15,56","-9,67","-0,50","0","14,17"
"12 mars 2025 21:08:34 UTC","24430804422","Commande","406-4320694-1005956","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Le Cannet","","06110","","55,41","11,08","0","0","0","0","-5,54","-1,11","0","0","-9,67","-0,19","0","49,98"
"12 mars 2025 21:34:41 UTC","24430804422","Commande","406-2130080-7489161","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Nanterre","","92000","","24,57","0","1,99","0","0","0","-1,99","0","0","-3,83","-5,97","-0,20","0","14,57"
"12 mars 2025 21:58:26 UTC","24430804422","Commande","405-3172859-7993936","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","clabecq","brabant","1480","","21,43","0","0","0","0","0","0","0","0","-3,34","-5,97","-0,19","0","11,93"
"12 mars 2025 21:59:33 UTC","24430804422","Commande","404-3881005-9897908","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Lavernose Lacasse","","31410","MarketplaceFacilitator","22,56","4,51","0","0","0","0","-1,13","-0,22","-4,29","-3,34","-5,97","-0,19","0","11,93"
"12 mars 2025 22:23:11 UTC","24430804422","Commande","407-4227102-5076355","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Vern sur Seiche","Ille et Vilaine","35770","MarketplaceFacilitator","15,82","3,17","0","0","0","0","0","0","-3,17","-2,47","-8,55","-0,22","0","4,58"
"12 mars 2025 22:42:06 UTC","24430804422","Transfert","","","Sur le compte se terminant par : 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-283,64","-283,64"
"12 mars 2025 22:48:56 UTC","24430804422","Commande","171-3351439-9121967","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Bretigny Sur Orge","","91220","MarketplaceFacilitator","55,41","11,08","0","0","0","0","-5,54","-1,11","-9,97","-7,78","-9,67","-0,35","0","32,07"
"12 mars 2025 23:40:11 UTC","24430804422","Commande","405-0238222-8500355","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Georges De Didonne","","17110","MarketplaceFacilitator","22,56","4,51","0","0","0","0","-1,13","-0,22","-4,29","-3,34","-5,97","-0,19","0","11,93"
"12 mars 2025 23:59:17 UTC","24430804422","Commande","404-0551483-0324308","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Crepin Ibouvillers","Montherlant","60790","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"13 mars 2025 11:29:50 UTC","24430804422","Commande","408-6625124-3105105","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Laurent En Grandvaux","","39150","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
