"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"07.03.2025 08:48:22 UTC","24402027822","Bestellung","305-7076127-3877125","L7-UJO5-2Z9P","BUTIRESIN Epoxidharz Set, 16oz/474ml, transparent, ungiftig, 1: 1-Verhältnis; einfach zu mischendes Harz, Lebensmittelecht und geruchsarm, blasenfrei","1","amazon.de","Amazon","Georgsmarienhütte","Niedersachsen","49124","MarketplaceFacilitator","12,76","2,43","0","0","0","0","0","0","-2,43","-1,97","-3,51","0","0","7,28"
"07.03.2025 09:03:17 UTC","24402027822","Bestellung","305-1001350-0725141","9W-G2D2-1J3T","BUTIRESIN Epoxidharz Set, 32oz/948ml, Transparent, Ungiftig, 1: 1-Verhältnis; Lebensmittelecht Und Geruchsarm, Blasenfrei,Beschichten, Kunst","1","amazon.de","Amazon","Georgsmarienhütte","Niedersachsen","49124","MarketplaceFacilitator","23,94","4,55","0","0","0","0","-4,79","-0,91","-3,64","-2,96","-4,13","0","0","12,06"
"07.03.2025 17:33:51 UTC","24402027822","Bestellung","304-8973765-9456317","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","ennepetal","","58256","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-3,12","-3,41","0","0","13,63"
"07.03.2025 20:22:53 UTC","24402027822","Bestellung","304-9419081-9919532","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Königsmoos","","86669","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-3,12","-3,41","0","0","13,63"
"07.03.2025 20:34:38 UTC","24402027822","Bestellung","302-3025203-0992320","EPR-EU1G","EPRESINART Epoxidharz Set,3785ml Ungiftig Epoxidharz Klar Gießharz,1:1 Guss kristallklarer Epoxy Resin Klar Set fur Deko Tischplatte,Holz,Schmuck Art","1","amazon.de","Amazon","Fürstenwalde/spree","","15517","MarketplaceFacilitator","55,87","10,62","0","0","0","0","0","0","-10,62","-8,64","-5,69","0","0","41,54"
"07.03.2025 21:00:26 UTC","24402027822","Bestellung","303-8271098-6353930","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Wuppertal","","42283","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"07.03.2025 22:02:59 UTC","24402027822","Übertrag","","","Für Konten mit folgenden Endziffern: 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-176,75","-176,75"
"07.03.2025 22:30:24 UTC","24402027822","Bestellung","305-4581248-7239546","L7-UJO5-2Z9P","BUTIRESIN Epoxidharz Set, 16oz/474ml, transparent, ungiftig, 1: 1-Verhältnis; einfach zu mischendes Harz, Lebensmittelecht und geruchsarm, blasenfrei","1","amazon.de","Amazon","Gronau (Westf.)","Nordrhein-Westfalen","48599","MarketplaceFacilitator","12,76","2,43","0","0","0","0","-1,92","-0,36","-2,07","-1,68","-3,41","0","0","5,75"
"07.03.2025 23:10:41 UTC","24402027822","Bestellung","305-8567738-3216314","9W-G2D2-1J3T","BUTIRESIN Epoxidharz Set, 32oz/948ml, Transparent, Ungiftig, 1: 1-Verhältnis; Lebensmittelecht Und Geruchsarm, Blasenfrei,Beschichten, Kunst","1","amazon.de","Amazon","Bayreuth","","95444","MarketplaceFacilitator","19,74","3,75","0,37","0,07","0","0","-4,32","-0,82","-3,00","-2,44","-4,13","0","0","9,22"
"07.03.2025 23:24:21 UTC","24402027822","Bestellung","302-8580943-2725959","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Ammerbuch","","72119","MarketplaceFacilitator","23,94","4,55","1,12","0,21","0","0","-1,12","-0,21","-4,55","-3,70","-4,13","0","0","16,11"
"07.03.2025 23:26:43 UTC","24402027822","Bestellung","028-2526148-1261161","EPR-EU1G","EPRESINART Epoxidharz Set,3785ml Ungiftig Epoxidharz Klar Gießharz,1:1 Guss kristallklarer Epoxy Resin Klar Set fur Deko Tischplatte,Holz,Schmuck Art","1","amazon.de","Amazon","Bad Reichenhall","","83395","MarketplaceFacilitator","55,87","10,62","1,67","0,32","0","0","-1,67","-0,32","-10,62","-8,64","-5,69","0","0","41,54"
"08.03.2025 00:05:35 UTC","24402027822","Bestellung","306-3519105-3869152","9W-G2D2-1J3T","BUTIRESIN Epoxidharz Set, 32oz/948ml, Transparent, Ungiftig, 1: 1-Verhältnis; Lebensmittelecht Und Geruchsarm, Blasenfrei,Beschichten, Kunst","1","amazon.de","Amazon","Fahrenbach","","74864","MarketplaceFacilitator","19,74","3,75","3,35","0,64","0","0","-3,95","-0,75","-3,64","-2,44","-7,48","0","0","9,22"
"08.03.2025 20:26:46 UTC","24402027822","Bestellung","305-1374397-0965964","9W-G2D2-1J3T","BUTIRESIN Epoxidharz Set, 32oz/948ml, Transparent, Ungiftig, 1: 1-Verhältnis; Lebensmittelecht Und Geruchsarm, Blasenfrei,Beschichten, Kunst","1","amazon.de","Amazon","Erfurt","","99099","MarketplaceFacilitator","19,74","3,75","0","0","0","0","-3,95","-0,75","-3,00","-2,44","-4,13","0","0","9,22"
"08.03.2025 20:31:14 UTC","24402027822","Bestellung","306-7192982-5811531","EPO-110116","EPRESINART Epoxidharz Set Anfänger, 18oz/532ml Ungiftig Epoxidharz Klar Gießharz Set, 1: 1-Verhältnis Epoxy Resin fur Holz, Schmuck Art, Deko Tisch","1","amazon.de","Amazon","Brigachtal","","78086","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,21","-3,51","0","0","8,56"
"08.03.2025 20:39:17 UTC","24402027822","Bestellung","304-0163589-6045139","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","München","","80339","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-3,12","-3,41","0","0","13,63"
"08.03.2025 20:49:35 UTC","24402027822","Bestellung","302-2994934-4261119","EPO-110116","EPRESINART Epoxidharz Set Anfänger, 18oz/532ml Ungiftig Epoxidharz Klar Gießharz Set, 1: 1-Verhältnis Epoxy Resin fur Holz, Schmuck Art, Deko Tisch","1","amazon.de","Amazon","Magdeburg","","39116","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,21","-3,51","0","0","8,56"
"08.03.2025 22:55:06 UTC","24402027822","Bestellung","304-3758824-8216337","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","dresden","sachsen","01157","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"08.03.2025 22:58:43 UTC","24402027822","Bestellung","306-8066622-2616332","EPR-EU1G","EPRESINART Epoxidharz Set,3785ml Ungiftig Epoxidharz Klar Gießharz,1:1 Guss kristallklarer Epoxy Resin Klar Set fur Deko Tischplatte,Holz,Schmuck Art","1","amazon.de","Amazon","Zornheim","","55270","MarketplaceFacilitator","55,87","10,62","0","0","0","0","0","0","-10,62","-8,64","-5,69","0","0","41,54"
"08.03.2025 23:33:11 UTC","24402027822","Bestellung","304-8072952-4375528","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Rostock","Mecklenburg Vorpommern","18059","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-3,12","-3,41","0","0","13,63"
"08.03.2025 23:43:56 UTC","24402027822","Bestellung","302-7060328-5818716","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Konz","","54329","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"08.03.2025 23:54:15 UTC","24402027822","Bestellung","305-8079778-2253920","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Wellendingen","","78669","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"10.03.2025 20:26:08 UTC","24414819162","Bestellung","304-8108705-7557129","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Pirching am Traubenberg","","8081","MarketplaceFacilitator","20,16","4,03","0","0","0","0","0","0","-4,03","-3,12","-3,41","0","0","13,63"
"10.03.2025 22:04:39 UTC","24414819162","Bestellung","306-1577118-0052328","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Regenstauf","","93128","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-3,12","-3,41","0","0","13,63"
"10.03.2025 22:37:32 UTC","24414819162","Bestellung","302-9274285-3022746","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","2","amazon.de","Amazon","Langenlebarn","","3425","MarketplaceFacilitator","47,88","9,58","0","0","0","0","0","0","-9,58","-7,40","-8,26","0","0","32,22"
"10.03.2025 23:01:54 UTC","24414819162","Übertrag","","","Für Konten mit folgenden Endziffern: 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-341,62","-341,62"
"10.03.2025 23:29:23 UTC","24414819162","Bestellung","305-8149418-5209150","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","5","amazon.de","Amazon","Kappel am Albis","Switzerland (+41)","89","MarketplaceFacilitator","100,80","8,15","6,49","0,50","0","0","-6,49","-0,50","-8,15","-15,60","-17,05","0","0","68,15"
"11.03.2025 19:59:33 UTC","24414819162","Erstattung","305-4749977-5645912","L7-UJO5-2Z9P","BUTIRESIN Epoxidharz Set, 16oz/474ml, transparent, ungiftig, 1: 1-Verhältnis; einfach zu mischendes Harz, Lebensmittelecht und geruchsarm, blasenfrei","1","amazon.de","Amazon","Osnabrück","","49082","MarketplaceFacilitator","-12,76","-2,43","0","0","0","0","1,92","0,36","2,07","1,34","0","0","0","-9,50"
"11.03.2025 20:22:43 UTC","24414819162","Bestellung","304-0160746-0366731","EPO-110116","EPRESINART Epoxidharz Set Anfänger, 18oz/532ml Ungiftig Epoxidharz Klar Gießharz Set, 1: 1-Verhältnis Epoxy Resin fur Holz, Schmuck Art, Deko Tisch","1","amazon.de","Amazon","Bonstetten","Bayern","86486","MarketplaceFacilitator","14,28","2,71","3,35","0,64","0","0","0","0","-3,35","-2,21","-6,75","0","0","8,67"
"11.03.2025 20:31:40 UTC","24414819162","Bestellung","302-2586491-7925121","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Düsseldorf","","40239","MarketplaceFacilitator","23,94","4,55","1,68","0,32","0","0","-1,68","-0,32","-4,55","-3,70","-4,13","0","0","16,11"
"11.03.2025 21:16:14 UTC","24414819162","Bestellung","304-3352088-5080301","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Hannover","","30625","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"11.03.2025 21:16:35 UTC","24414819162","Bestellung","306-9368874-1379528","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Graz","","8020","MarketplaceFacilitator","20,16","4,03","0","0","0","0","0","0","-4,03","-3,12","-3,41","0","0","13,63"
"11.03.2025 21:40:50 UTC","24414819162","Bestellung","303-8253011-3649922","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Cegléd","Pest","","MarketplaceFacilitator","23,94","6,46","3,52","0,95","0","0","-3,52","-0,95","-6,46","-3,70","-4,13","0","0","16,11"
"11.03.2025 21:45:48 UTC","24414819162","Bestellung","028-0176876-0087579","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Marklkofen","","84163","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-3,12","-3,41","0","0","13,63"
"11.03.2025 22:13:45 UTC","24414819162","Erstattung","304-0160746-0366731","EPO-110116","EPRESINART Epoxidharz Set Anfänger, 18oz/532ml Ungiftig Epoxidharz Klar Gießharz Set, 1: 1-Verhältnis Epoxy Resin fur Holz, Schmuck Art, Deko Tisch","1","amazon.de","Amazon","Bonstetten","Bayern","86486","MarketplaceFacilitator","-14,28","-2,71","-3,35","-0,64","0","0","0","0","3,35","1,77","3,24","0","0","-12,62"
"11.03.2025 23:31:14 UTC","24414819162","Anpassung","304-2416779-2822759","L7-UJO5-2Z9P","Versand durch Amazon Erstattung für Lagerbestand - Kundenrücksendung","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","6,14","6,14"
"11.03.2025 23:35:36 UTC","24414819162","Bestellung","304-0459113-5170722","EPR-EU1G","EPRESINART Epoxidharz Set,3785ml Ungiftig Epoxidharz Klar Gießharz,1:1 Guss kristallklarer Epoxy Resin Klar Set fur Deko Tischplatte,Holz,Schmuck Art","1","amazon.de","Amazon","Feldkirchen b. Graz","","8073","MarketplaceFacilitator","55,87","11,17","0","0","0","0","0","0","-11,17","-8,64","-5,69","0","0","41,54"
"12.03.2025 02:16:07 UTC","24414819162","Bestellung","028-3405928-8870738","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Marchtrenk","","4614","MarketplaceFacilitator","23,94","4,79","0","0","0","0","0","0","-4,79","-3,70","-4,13","0","0","16,11"
"12.03.2025 19:10:08 UTC","24430774312","Bestellung","306-6751257-2699551","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Kaltennordheim","Thüringen","36452","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-3,12","-3,41","0","0","13,63"
"12.03.2025 19:21:30 UTC","24430774312","Bestellung","304-8932623-4559539","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Dormagen","NRW","41539","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"12.03.2025 19:29:22 UTC","24430774312","Bestellung","302-7622324-2016304","EPO-110116","EPRESINART Epoxidharz Set Anfänger, 18oz/532ml Ungiftig Epoxidharz Klar Gießharz Set, 1: 1-Verhältnis Epoxy Resin fur Holz, Schmuck Art, Deko Tisch","1","amazon.de","Amazon","Ditzingen","Deutschland","71254","MarketplaceFacilitator","14,28","2,71","3,35","0,64","0","0","0","0","-3,35","-2,21","-6,75","0","0","8,67"
"12.03.2025 21:11:03 UTC","24430774312","Erstattung","302-7812237-3950702","L7-UJO5-2Z9P","BUTIRESIN Epoxidharz Set, 16oz/474ml, transparent, ungiftig, 1: 1-Verhältnis; einfach zu mischendes Harz, Lebensmittelecht und geruchsarm, blasenfrei","1","amazon.de","Amazon","Duisburg","NRW","47198","MarketplaceFacilitator","-13,44","-2,55","0","0","0","0","2,02","0,38","2,17","1,42","0","0","0","-10,00"
"12.03.2025 21:14:56 UTC","24430774312","Bestellung","304-4014038-9548343","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Leipzig","","04277","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"12.03.2025 22:32:04 UTC","24430774312","Bestellung","304-4152178-0615508","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","München","","81925","MarketplaceFacilitator","20,16","3,83","1,68","0,32","0","0","-1,68","-0,32","-3,83","-3,12","-3,41","0","0","13,63"
"12.03.2025 22:42:23 UTC","24430774312","Übertrag","","","Für Konten mit folgenden Endziffern: 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-253,56","-253,56"
"12.03.2025 23:06:36 UTC","24430774312","Bestellung","028-6075759-7933959","9W-G2D2-1J3T","BUTIRESIN Epoxidharz Set, 32oz/948ml, Transparent, Ungiftig, 1: 1-Verhältnis; Lebensmittelecht Und Geruchsarm, Blasenfrei,Beschichten, Kunst","1","amazon.de","Amazon","Bonn","","53129","MarketplaceFacilitator","19,74","3,75","0","0","0","0","-3,95","-0,75","-3,00","-2,44","-9,38","0","0","3,97"
"12.03.2025 23:09:33 UTC","24430774312","Bestellung","306-7002002-0871535","EPO-110116","EPRESINART Epoxidharz Set Anfänger, 18oz/532ml Ungiftig Epoxidharz Klar Gießharz Set, 1: 1-Verhältnis Epoxy Resin fur Holz, Schmuck Art, Deko Tisch","1","amazon.de","Amazon","Wegberg","","41844","MarketplaceFacilitator","14,28","2,71","1,67","0,32","0","0","-1,67","-0,32","-2,71","-2,21","-3,51","0","0","8,56"
"13.03.2025 00:02:54 UTC","24430774312","Bestellung","305-3633787-4189938","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Eberschwang","Oberösterreich","4906","MarketplaceFacilitator","23,94","4,79","0,83","0,17","0","0","-0,83","-0,17","-4,79","-3,70","-4,13","0","0","16,11"
"13.03.2025 19:50:22 UTC","24430774312","Bestellung","306-3942986-5561961","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Kalletal","","32689","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-3,12","-3,41","0","0","13,63"
"13.03.2025 21:02:33 UTC","24430774312","Bestellung","028-6392924-0459503","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Berlin","","12247","MarketplaceFacilitator","20,16","3,83","0,67","0,13","0","0","-0,67","-0,13","-3,83","-3,12","-3,41","0","0","13,63"
"13.03.2025 21:10:20 UTC","24430774312","Bestellung","304-6766763-4568333","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Geisa","Thüringen","36419","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"13.03.2025 21:20:58 UTC","24430774312","Bestellung","028-3070273-8253124","UV-002","UV Harz 500g, UV Harz klar, Upgrade UV Resin hart, kristallklares Transparent UV Schnellhärtende UV Epoxidharz für Schmuck Herstellung DIY Handwerk","1","amazon.de","Amazon","Rümmingen","","79595","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-3,12","-3,41","0","0","13,63"
"13.03.2025 21:23:26 UTC","24430774312","Bestellung","302-1968163-5539525","EPO-110116","EPRESINART Epoxidharz Set Anfänger, 18oz/532ml Ungiftig Epoxidharz Klar Gießharz Set, 1: 1-Verhältnis Epoxy Resin fur Holz, Schmuck Art, Deko Tisch","1","amazon.de","Amazon","Rheinbach","","53359","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,21","-3,51","0","0","8,56"
"13.03.2025 21:31:21 UTC","24430774312","Bestellung","028-0993914-2384302","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Neusiedl am See","","7100","MarketplaceFacilitator","23,94","4,79","0","0","0","0","0","0","-4,79","-3,70","-4,13","0","0","16,11"
"13.03.2025 21:44:58 UTC","24430774312","Bestellung","303-8928748-7303528","EPO-110116","EPRESINART Epoxidharz Set Anfänger, 18oz/532ml Ungiftig Epoxidharz Klar Gießharz Set, 1: 1-Verhältnis Epoxy Resin fur Holz, Schmuck Art, Deko Tisch","1","amazon.de","Amazon","Wuppertal","","42283","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,21","-3,51","0","0","8,56"
"13.03.2025 22:56:05 UTC","24430774312","Bestellung","306-9541742-1049961","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Au am Rhein","Baden-Württemberg","76474","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"14.03.2025 06:52:42 UTC","24445446062","Bestellung","304-5734149-2056339","EPO-110116","EPRESINART Epoxidharz Set Anfänger, 18oz/532ml Ungiftig Epoxidharz Klar Gießharz Set, 1: 1-Verhältnis Epoxy Resin fur Holz, Schmuck Art, Deko Tisch","1","amazon.de","Amazon","Seekirchen","","5201","","14,28","0","0","0","0","0","0","0","0","-2,21","-3,51","0","0","8,56"
"14.03.2025 11:39:00 UTC","24445446062","Bestellung","304-0532142-3838751","9W-G2D2-1J3T","BUTIRESIN Epoxidharz Set, 32oz/948ml, Transparent, Ungiftig, 1: 1-Verhältnis; Lebensmittelecht Und Geruchsarm, Blasenfrei,Beschichten, Kunst","1","amazon.de","Amazon","Annaberg-buchholz","","09456","MarketplaceFacilitator","19,74","3,75","0","0","0","0","-3,95","-0,75","-3,00","-2,44","-9,38","0","0","3,97"
"14.03.2025 15:15:50 UTC","24445446062","Erstattung","305-8079778-2253920","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Wellendingen","","78669","MarketplaceFacilitator","-23,94","-4,55","0","0","0","0","0","0","4,55","2,96","0","0","0","-20,98"
"14.03.2025 21:15:03 UTC","24445446062","Bestellung","302-4695027-6774735","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Weil Am Rhein","","79576","MarketplaceFacilitator","23,94","4,55","0","0","0","0","0","0","-4,55","-3,70","-4,13","0","0","16,11"
"14.03.2025 21:22:53 UTC","24445446062","Bestellung","302-3222805-9401916","L8-JVRH-OZ94","EPRESINART Epoxidharz, 36oz/1064ml 1:1 Ratio, Ungiftiges, klares Epoxidharz Holz Kit, Kunstgestaltung, Restaurierung, Wandfliesen, Bodenbeläge","1","amazon.de","Amazon","Hamersen","","27419","MarketplaceFacilitator","25,20","4,79","0","0","0","0","0","0","-4,79","-3,90","-4,13","0","0","17,17"
"14.03.2025 22:02:18 UTC","24445446062","Übertrag","","","Für Konten mit folgenden Endziffern: 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-193,13","-193,13"
"14.03.2025 22:40:48 UTC","24445446062","Liquidationen","18994164653552","X001ZGRH7Z","BUTIRESIN Epoxidharz Set, 16oz/474ml, transparent, ungiftig, 1: 1-Verhältnis; einfach zu mischendes Harz, Lebensmittelecht und geruchsarm, blasenfrei, hohe Härte zum Gießen, Beschichten, Kunst","1","","","","","","","0,12","0","0","0","0","0","0","0","0","0","0","0","0","0,12"
"14.03.2025 22:40:48 UTC","24445446062","Liquidationen","18994164653552","X001V636I3","EPRESINART 300g UV Harz klar,UV Resin hart,UV Resin hart kristallklares Transparentes UV epoxidharz für DIY Kunst,Schmuck,Gießen，Handwerk,und Beschichten","1","","","","","","","0,14","0","0","0","0","0","0","0","0","0","0","-0,34","0","-0,20"
